"DateTime","Dota 2","Counter-Strike 2","PUBG: BATTLEGROUNDS","Hogwarts Legacy","New World","Baldur's Gate 3","Cyberpunk 2077","ELDEN RING","Goose Goose Duck","Lost Ark"
"1974-07-12 00:00:00",587276,606439,352725,,,,,,,
"1974-07-13 00:00:00",616503,603688,365016,,,,,,,
"1974-07-14 00:00:00",661394,686031,367218,,,,,,,
"1974-07-15 00:00:00",739866,715449,345422,,,,,,,
"1974-07-16 00:00:00",724554,668776,336162,,,,,,,
"1974-07-17 00:00:00",671956,615829,325018,,,,,,,
"1974-07-18 00:00:00",670405,657426,321339,,,,,,,
"1974-07-19 00:00:00",616414,621064,323313,,,,,,,
"1974-07-20 00:00:00",650583,610761,336560,,,,,,,
"1974-07-21 00:00:00",686006,680655,336046,,,,,,,
"1974-07-22 00:00:00",764256,717597,324044,,,,,,,
"1974-07-23 00:00:00",715618,702023,317500,,,,,,,
"1974-07-24 00:00:00",649703,620293,394124,,,,,,,
"1974-07-25 00:00:00",634039,623902,378465,,,,,,,
"1974-07-26 00:00:00",635923,617890,377330,,,,,,,
"1974-07-27 00:00:00",632093,672521,390006,,,,,,,
"1974-07-28 00:00:00",702049,681259,391820,,,,,,,
"1974-07-29 00:00:00",782579,742356,370958,,,,,,,
"1974-07-30 00:00:00",723465,729305,370956,,,,,,,
"1974-07-31 00:00:00",643777,628774,368841,,,,,,,
"1974-08-01 00:00:00",653302,263988,366042,,,,,,,
"1974-08-02 00:00:00",610232,217547,377501,,,,,,,
"1974-08-03 00:00:00",612055,610454,381204,,,,,,,
"1974-08-04 00:00:00",645320,707789,378491,,,,,,,
"1974-08-05 00:00:00",686371,718526,357827,,,,,,,
"1974-08-06 00:00:00",677416,697758,352756,,,,,,,
"1974-08-07 00:00:00",604460,646662,366739,,,,,,,
"1974-08-08 00:00:00",594668,628450,361132,,,,,,,
"1974-08-09 00:00:00",556587,632688,365361,,,,,,,
"1974-08-10 00:00:00",596452,634066,378838,,,,,,,
"1974-08-11 00:00:00",604853,691424,378684,,,,,,,
"1974-08-12 00:00:00",640124,709841,364301,,,,,,,
"1974-08-13 00:00:00",636921,670980,356071,,,,,,,
"1974-08-14 00:00:00",572608,605519,360837,,,,,,,
"1974-08-15 00:00:00",577711,589725,332331,,,,,,,
"1974-08-16 00:00:00",575739,603084,374795,,,,,,,
"1974-08-17 00:00:00",599689,606153,376811,,,,,,,
"1974-08-18 00:00:00",630666,648400,377786,,,,,,,
"1974-08-19 00:00:00",684577,669903,375188,,,,,,,
"1974-08-20 00:00:00",664000,653292,374224,,,,,,,
"1974-08-21 00:00:00",600983,623083,379136,,,,,,,
"1974-08-22 00:00:00",604004,586229,373309,,,,,,,
"1974-08-23 00:00:00",589949,608500,385794,,,,,,,
"1974-08-24 00:00:00",601283,632507,383900,,,,,,,
"1974-08-25 00:00:00",647604,678017,392789,,,,,,,
"1974-08-26 00:00:00",780113,662140,387832,,,,,,,
"1974-08-27 00:00:00",675024,643858,376576,,,,,,,
"1974-08-28 00:00:00",581450,634384,375145,,,,,,,
"1974-08-29 00:00:00",597098,601773,370162,,,,,,,
"1974-08-30 00:00:00",601473,595795,373948,,,,,,,
"1974-08-31 00:00:00",618572,626863,384543,,,,,,,
"1974-09-01 00:00:00",664760,676578,385301,,,,,,,
"1974-09-02 00:00:00",703841,695235,367958,,,,,,,
"1974-09-03 00:00:00",658069,678710,366593,,,,,,,
"1974-09-04 00:00:00",573511,604982,375165,,,,,,,
"1974-09-05 00:00:00",626122,596141,369124,,,,,,,
"1974-09-06 00:00:00",608757,583886,376915,,,,,,,
"1974-09-07 00:00:00",609285,588412,390882,,,,,,,
"1974-09-08 00:00:00",673603,656297,396248,,,,,,,
"1974-09-09 00:00:00",766493,657033,373687,,,,,,,
"1974-09-10 00:00:00",730821,658518,374390,,,,,,,
"1974-09-11 00:00:00",624649,614208,373729,,,,,,,
"1974-09-12 00:00:00",588361,585271,359858,,,,,,,
"1974-09-13 00:00:00",610111,586022,375989,,,,,,,
"1974-09-14 00:00:00",605007,583529,398251,,,,,,,
"1974-09-15 00:00:00",652831,625936,391887,,,,,,,
"1974-09-16 00:00:00",730665,647264,375798,,,,,,,
"1974-09-17 00:00:00",714845,661043,374434,,,,,,,
"1974-09-18 00:00:00",620067,607179,408731,,,,,,,
"1974-09-19 00:00:00",617144,581865,406459,,,,,,,
"1974-09-20 00:00:00",623540,575531,413251,,,,,,,
"1974-09-21 00:00:00",653680,577966,412853,,,,,,,
"1974-09-22 00:00:00",667909,629636,442131,,,,,,,
"1974-09-23 00:00:00",716912,637449,423516,,,,,,,
"1974-09-24 00:00:00",683745,598456,425046,,,,,,,
"1974-09-25 00:00:00",631933,552306,422697,,,,,,,
"1974-09-26 00:00:00",614594,548379,419073,,,,,,,
"1974-09-27 00:00:00",650948,537489,433211,,,,,,,
"1974-09-28 00:00:00",646034,556096,450209,,,,,,,
"1974-09-29 00:00:00",682642,588701,450560,,,,,,,
"1974-09-30 00:00:00",733580,611009,415148,,,,,,,
"1974-10-01 00:00:00",700501,591578,400440,,,,,,,
"1974-10-02 00:00:00",643437,551426,411321,,,,,,,
"1974-10-03 00:00:00",633481,547353,398820,,,,,,,
"1974-10-04 00:00:00",616710,697189,412428,,,,,,,
"1974-10-05 00:00:00",629749,652278,448831,,,,,,,
"1974-10-06 00:00:00",658821,646348,428278,,,,,,,
"1974-10-07 00:00:00",719957,634745,395133,,,,,,,
"1974-10-08 00:00:00",684185,660036,388139,,,,,,,
"1974-10-09 00:00:00",624873,626065,401459,,,,,,,
"1974-10-10 00:00:00",626549,597689,395224,,,,,,,
"1974-10-11 00:00:00",616732,613628,396705,,,,,,,
"1974-10-12 00:00:00",621653,587333,398806,,,,,,,
"1974-10-13 00:00:00",658317,597967,407496,,,,,,,
"1974-10-14 00:00:00",721058,597664,400571,,,,,,,
"1974-10-15 00:00:00",699732,614621,395381,,,,,,,
"1974-10-16 00:00:00",626308,613469,407002,,,,,,,
"1974-10-17 00:00:00",625567,591709,408948,,,,,,,
"1974-10-18 00:00:00",608569,589809,400992,,,,,,,
"1974-10-19 00:00:00",614264,583035,397738,,,,,,,
"1974-10-20 00:00:00",638021,563296,410712,,,,,,,
"1974-10-21 00:00:00",671635,550924,380974,,,,,,,
"1974-10-22 00:00:00",665584,570133,369054,,,,,,,
"1974-10-23 00:00:00",672306,560388,382014,,,,,,,
"1974-10-24 00:00:00",673089,557934,373752,,,,,,,
"1974-10-25 00:00:00",641728,553916,385773,,,,,,,
"1974-10-26 00:00:00",632178,569006,428676,,,,,,,
"1974-10-27 00:00:00",684080,550839,423688,,,,,,,
"1974-10-28 00:00:00",722102,544831,391409,,,,,,,
"1974-10-29 00:00:00",714768,560055,394335,,,,,,,
"1974-10-30 00:00:00",656976,542091,404972,,,,,,,
"1974-10-31 00:00:00",681052,556544,402150,,,,,,,
"1974-11-01 00:00:00",766124,551348,421500,,,,,,,
"1974-11-02 00:00:00",763122,534468,436427,,,,,,,
"1974-11-03 00:00:00",787753,513878,442148,,,,,,,
"1974-11-04 00:00:00",850371,516287,413816,,,,,,,
"1974-11-05 00:00:00",831583,553576,408368,,,,,,,
"1974-11-06 00:00:00",732975,552219,430987,,,,,,,
"1974-11-07 00:00:00",731898,548167,411800,,,,,,,
"1974-11-08 00:00:00",733331,543096,423225,,,,,,,
"1974-11-09 00:00:00",739475,538041,425808,,,,,,,
"1974-11-10 00:00:00",741090,521360,420410,,,,,,,
"1974-11-11 00:00:00",826910,518499,384565,,,,,,,
"1974-11-12 00:00:00",788473,540849,372940,,,,,,,
"1974-11-13 00:00:00",735506,556759,364352,,,,,,,
"1974-11-14 00:00:00",718829,551362,370146,,,,,,,
"1974-11-15 00:00:00",712164,566198,386603,,,,,,,
"1974-11-16 00:00:00",708239,544039,408861,,,,,,,
"1974-11-17 00:00:00",728096,530554,400760,,,,,,,
"1974-11-18 00:00:00",793048,517999,368563,,,,,,,
"1974-11-19 00:00:00",769700,573327,364509,,,,,,,
"1974-11-20 00:00:00",740924,571169,387006,,,,,,,
"1974-11-21 00:00:00",719200,551483,377660,,,,,,,
"1974-11-22 00:00:00",706263,551601,390387,,,,,,,
"1974-11-23 00:00:00",716262,539155,416178,,,,,,,
"1974-11-24 00:00:00",738643,512567,425446,,,,,,,
"1974-11-25 00:00:00",783354,502054,391603,,,,,,,
"1974-11-26 00:00:00",765986,614018,399547,,,,,,,
"1974-11-27 00:00:00",693319,591459,401592,,,,,,,
"1974-11-28 00:00:00",696025,599439,377558,,,,,,,
"1974-11-29 00:00:00",675772,606490,385306,,,,,,,
"1974-11-30 00:00:00",732203,565060,407561,,,,,,,
"1974-12-01 00:00:00",785040,595802,402620,,,,,,,
"1974-12-02 00:00:00",775795,560747,367969,,,,,,,
"1974-12-03 00:00:00",797767,640277,387606,,,,,,,
"1974-12-04 00:00:00",753523,586487,378544,,,,,,,
"1974-12-05 00:00:00",750215,590525,361110,,,,,,,
"1974-12-06 00:00:00",695581,585696,403752,,,,,,,
"1974-12-07 00:00:00",690667,576007,425493,,,,,,,
"1974-12-08 00:00:00",796694,549724,426437,,,,,,,
"1974-12-09 00:00:00",713520,537230,383954,,,,,,,
"1974-12-10 00:00:00",738369,571197,398754,,,,,,,
"1974-12-11 00:00:00",674839,563326,402539,,,,,,,
"1974-12-12 00:00:00",658109,551086,394241,,,,,,,
"1974-12-13 00:00:00",653552,544959,406495,,,,,,,
"1974-12-14 00:00:00",656156,546773,429284,,,,,,,
"1974-12-15 00:00:00",684259,533354,441051,,,,,,,
"1974-12-16 00:00:00",737928,526712,404208,,,,,,,
"1974-12-17 00:00:00",720726,570353,588540,,,,,,,
"1974-12-18 00:00:00",645894,543468,474771,,,,,,,
"1974-12-19 00:00:00",644721,524971,457946,,,,,,,
"1974-12-20 00:00:00",646900,537376,460759,,,,,,,
"1974-12-21 00:00:00",675706,520173,481212,,,,,,,
"1974-12-22 00:00:00",700899,502368,469900,,,,,,,
"1974-12-23 00:00:00",698215,517703,436722,,,,,,,
"1974-12-24 00:00:00",706227,545419,434485,,,,,,,
"1974-12-25 00:00:00",641938,526566,422239,,,,,,,
"1974-12-26 00:00:00",645397,532716,422232,,,,,,,
"1974-12-27 00:00:00",652133,539318,435474,,,,,,,
"1974-12-28 00:00:00",649650,530770,446448,,,,,,,
"1974-12-29 00:00:00",641501,522758,446505,,,,,,,
"1974-12-30 00:00:00",689835,542314,413547,,,,,,,
"1974-12-31 00:00:00",704947,578435,412682,,,,,,,
"1975-01-01 00:00:00",641629,555466,416735,,,,,,,
"1975-01-02 00:00:00",642048,550432,409057,,,,,,,
"1975-01-03 00:00:00",640753,551829,435004,,,,,,,
"1975-01-04 00:00:00",629668,544368,438378,,,,,,,
"1975-01-05 00:00:00",653417,537541,448870,,,,,,,
"1975-01-06 00:00:00",664150,560708,450603,,,,,,,
"1975-01-07 00:00:00",669554,598656,450452,,,,,,,
"1975-01-08 00:00:00",630702,568901,456651,,,,,,,
"1975-01-09 00:00:00",638207,572216,458389,,,,,,,
"1975-01-10 00:00:00",641427,568790,471474,,,,,,,
"1975-01-11 00:00:00",633501,548525,412637,,,,,,,
"1975-01-12 00:00:00",661950,539475,469605,,,,,,,
"1975-01-13 00:00:00",706228,579851,459968,,,,,,,
"1975-01-14 00:00:00",691282,593235,445340,,,,,,,
"1975-01-15 00:00:00",638826,577061,435676,,,,,,,
"1975-01-16 00:00:00",640014,546878,424253,,,,,,,
"1975-01-17 00:00:00",631484,557450,433290,,,,,,,
"1975-01-18 00:00:00",634774,566040,439944,,,,,,,
"1975-01-19 00:00:00",659829,588277,450151,,,,,,,
"1975-01-20 00:00:00",703913,602111,419905,,,,,,,
"1975-01-21 00:00:00",694674,599224,421796,,,,,,,
"1975-01-22 00:00:00",650729,556861,407363,,,,,,,
"1975-01-23 00:00:00",642747,534626,379376,,,,,,,
"1975-01-24 00:00:00",658922,546069,380747,,,,,,,
"1975-01-25 00:00:00",651499,547273,392048,,,,,,,
"1975-01-26 00:00:00",694766,634902,397968,,,,,,,
"1975-01-27 00:00:00",720867,632688,357451,,,,,,,
"1975-01-28 00:00:00",708076,681413,351687,,,,,,,
"1975-01-29 00:00:00",664267,553806,385352,,,,,,,
"1975-01-30 00:00:00",662379,554338,384284,,,,,,,
"1975-01-31 00:00:00",651816,562646,371904,,,,,,,
"1975-02-01 00:00:00",649636,562963,302416,,,,,,,
"1975-02-02 00:00:00",644892,616501,355811,,,,,,,
"1975-02-03 00:00:00",672937,631448,345363,,,,,,,
"1975-02-04 00:00:00",689527,664381,351730,,,,,,,
"1975-02-05 00:00:00",633591,548050,351002,,,,,,,
"1975-02-06 00:00:00",633665,537705,365017,,,,,,,
"1975-02-07 00:00:00",638170,541534,384648,,,,,,,
"1975-02-08 00:00:00",649906,524556,417487,,,,,,,
"1975-02-09 00:00:00",674974,577291,434929,,,,,,,
"1975-02-10 00:00:00",749803,620094,416457,,,,,,,
"1975-02-11 00:00:00",772173,611518,413911,,,,,,,
"1975-02-12 00:00:00",721568,537514,420356,,,,,,,
"1975-02-13 00:00:00",731151,543065,422465,,,,,,,
"1975-02-14 00:00:00",718306,549053,437805,,,,,,,
"1975-02-15 00:00:00",714113,549107,447634,,,,,,,
"1975-02-16 00:00:00",746687,604716,447327,,,,,,,
"1975-02-17 00:00:00",830388,637380,437883,,,,,,,
"1975-02-18 00:00:00",799926,608484,437719,,,,,,,
"1975-02-19 00:00:00",735872,561918,442848,,,,,,,
"1975-02-20 00:00:00",730268,538813,442933,,,,,,,
"1975-02-21 00:00:00",718474,567882,442274,,,,,,,
"1975-02-22 00:00:00",709167,579953,452934,,,,,,,
"1975-02-23 00:00:00",740862,623998,475898,,,,,,,
"1975-02-24 00:00:00",779625,644082,450918,,,,,,,
"1975-02-25 00:00:00",763150,620344,401044,,,,,,,
"1975-02-26 00:00:00",678076,558088,440878,,,,,,,
"1975-02-27 00:00:00",680541,537573,452174,,,,,,,
"1975-02-28 00:00:00",653217,545310,459867,,,,,,,
"1975-03-01 00:00:00",654170,557610,472050,,,,,,,
"1975-03-02 00:00:00",706645,613627,491514,,,,,,,
"1975-03-03 00:00:00",720464,638306,462704,,,,,,,
"1975-03-04 00:00:00",750234,606747,461774,,,,,,,
"1975-03-05 00:00:00",678176,537976,470856,,,,,,,
"1975-03-06 00:00:00",680447,531758,471102,,,,,,,
"1975-03-07 00:00:00",672478,531604,464510,,,,,,,
"1975-03-08 00:00:00",718562,538111,466608,,,,,,,
"1975-03-09 00:00:00",745817,580500,480656,,,,,,,
"1975-03-10 00:00:00",817924,610301,451877,,,,,,,
"1975-03-11 00:00:00",827979,580309,448101,,,,,,,
"1975-03-12 00:00:00",743726,523187,430498,,,,,,,
"1975-03-13 00:00:00",647823,513681,420841,,,,,,,
"1975-03-14 00:00:00",650922,539262,430024,,,,,,,
"1975-03-15 00:00:00",657436,549402,449724,,,,,,,
"1975-03-16 00:00:00",707083,567808,449807,,,,,,,
"1975-03-17 00:00:00",742887,589590,410580,,,,,,,
"1975-03-18 00:00:00",748795,583008,400425,,,,,,,
"1975-03-19 00:00:00",663971,499132,395089,,,,,,,
"1975-03-20 00:00:00",640752,494940,394802,,,,,,,
"1975-03-21 00:00:00",632116,486659,407817,,,,,,,
"1975-03-22 00:00:00",645311,486288,429297,,,,,,,
"1975-03-23 00:00:00",663510,547883,440391,,,,,,,
"1975-03-24 00:00:00",724490,587871,402893,,,,,,,
"1975-03-25 00:00:00",726283,560426,391575,,,,,,,
"1975-03-26 00:00:00",648336,482962,440527,,,,,,,
"1975-03-27 00:00:00",637213,513621,437773,,,,,,,
"1975-03-28 00:00:00",634373,534564,445050,,,,,,,
"1975-03-29 00:00:00",638210,516933,458778,,,,,,,
"1975-03-30 00:00:00",670632,568119,459574,,,,,,,
"1975-03-31 00:00:00",729328,602797,431449,,,,,,,
"1975-04-01 00:00:00",692554,585195,422236,,,,,,,
"1975-04-02 00:00:00",631576,531437,421530,,,,,,,
"1975-04-03 00:00:00",631062,500243,436524,,,,,,,
"1975-04-04 00:00:00",623080,518804,438999,,,,,,,
"1975-04-05 00:00:00",628114,510407,454795,,,,,,,
"1975-04-06 00:00:00",685063,552587,453831,,,,,,,
"1975-04-07 00:00:00",742992,576143,428019,,,,,,,
"1975-04-08 00:00:00",707837,577085,418412,,,,,,,
"1975-04-09 00:00:00",635567,509051,410443,,,,,,,
"1975-04-10 00:00:00",624736,509630,405635,,,,,,,
"1975-04-11 00:00:00",626512,516162,410630,,,,,,,
"1975-04-12 00:00:00",620751,520337,415393,,,,,,,
"1975-04-13 00:00:00",671770,567425,418254,,,,,,,
"1975-04-14 00:00:00",737697,595057,412696,,,,,,,
"1975-04-15 00:00:00",724945,576910,446381,,,,,,,
"1975-04-16 00:00:00",631863,520456,430067,,,,,,,
"1975-04-17 00:00:00",620438,515183,402293,,,,,,,
"1975-04-18 00:00:00",618063,521198,408583,,,,,,,
"1975-04-19 00:00:00",629209,524875,409072,,,,,,,
"1975-04-20 00:00:00",674941,573360,405469,,,,,,,
"1975-04-21 00:00:00",733166,597245,389353,,,,,,,
"1975-04-22 00:00:00",713633,568209,379113,,,,,,,
"1975-04-23 00:00:00",636624,525852,400679,,,,,,,
"1975-04-24 00:00:00",640316,507127,409715,,,,,,,
"1975-04-25 00:00:00",633942,504585,417656,,,,,,,
"1975-04-26 00:00:00",636725,509276,425625,,,,,,,
"1975-04-27 00:00:00",684285,547230,428565,,,,,,,
"1975-04-28 00:00:00",733020,567984,404192,,,,,,,
"1975-04-29 00:00:00",712997,555527,402667,,,,,,,
"1975-04-30 00:00:00",660415,523730,406334,,,,,,,
"1975-05-01 00:00:00",631000,516719,398514,,,,,,,
"1975-05-02 00:00:00",630242,523831,413248,,,,,,,
"1975-05-03 00:00:00",638852,523752,418448,,,,,,,
"1975-05-04 00:00:00",751285,555899,444868,,,,,,,
"1975-05-05 00:00:00",829011,563128,420868,,,,,,,
"1975-05-06 00:00:00",765136,480947,408961,,,,,,,
"1975-05-07 00:00:00",666748,498570,398930,,,,,,,
"1975-05-08 00:00:00",658543,541428,375439,,,,,,,
"1975-05-09 00:00:00",633295,567700,373111,,,,,,,
"1975-05-10 00:00:00",626075,571746,359031,,,,,,,
"1975-05-11 00:00:00",675501,595916,354311,,,,,,,
"1975-05-12 00:00:00",735248,601351,353566,,,,,,,
"1975-05-13 00:00:00",731799,525010,347250,,,,,,,
"1975-05-14 00:00:00",643363,562303,362682,,,,,,,
"1975-05-15 00:00:00",774815,585366,387072,,,,,,,
"1975-05-16 00:00:00",712973,586264,394050,,,,,,,
"1975-05-17 00:00:00",753533,594399,415868,,,,,,,
"1975-05-18 00:00:00",701608,624935,408035,,,,,,,
"1975-05-19 00:00:00",800975,637505,402866,,,,,,,
"1975-05-20 00:00:00",765644,630304,401447,,,,,,,
"1975-05-21 00:00:00",684496,576748,386966,,,,,,,
"1975-05-22 00:00:00",653681,566722,379755,,,,,,,
"1975-05-23 00:00:00",643599,567567,383830,,,,,,,
"1975-05-24 00:00:00",648271,568774,393810,,,,,,,
"1975-05-25 00:00:00",690311,668760,394191,,,,,,,
"1975-05-26 00:00:00",768159,719298,348438,,,,,,,
"1975-05-27 00:00:00",745843,685671,352780,,,,,,,
"1975-05-28 00:00:00",641604,636333,379647,,,,,,,
"1975-05-29 00:00:00",644531,593744,362623,,,,,,,
"1975-05-30 00:00:00",626152,599972,375631,,,,,,,
"1975-05-31 00:00:00",628314,595232,362099,,,,,,,
"1975-06-01 00:00:00",667332,655649,394932,,,,,,,
"1975-06-02 00:00:00",715125,699554,385299,,,,,,,
"1975-06-03 00:00:00",689371,680851,381807,,,,,,,
"1975-06-04 00:00:00",600095,624715,381769,,,,,,,
"1975-06-05 00:00:00",593574,625218,372092,,,,,,,
"1975-06-06 00:00:00",587364,615915,378567,,,,,,,
"1975-06-07 00:00:00",587805,637926,385324,,,,,,,
"1975-06-08 00:00:00",639379,678188,386962,,,,,,,
"1975-06-09 00:00:00",700240,706921,379507,,,,,,,
"1975-06-10 00:00:00",675118,696163,365800,,,,,,,
"1975-06-11 00:00:00",602344,644694,374347,,,,,,,
"1975-06-12 00:00:00",594422,638633,342983,,,,,,,
"1975-06-13 00:00:00",587112,637591,360508,,,,,,,
"1975-06-14 00:00:00",705143,636677,368243,,,,,,,
"1975-06-15 00:00:00",686395,677325,376727,,,,,,,
"1975-06-16 00:00:00",732928,691196,367459,,,,,,,
"1975-06-17 00:00:00",730859,680014,352177,,,,,,,
"1975-06-18 00:00:00",633898,598428,345120,,,,,,,
"1975-06-19 00:00:00",637127,596670,341385,,,,,,,
"1975-06-20 00:00:00",641391,605058,342371,,,,,,,
"1975-06-21 00:00:00",638887,591147,350019,,,,,,,
"1975-06-22 00:00:00",640227,640351,349774,,,,,,,
"1975-06-23 00:00:00",676970,660501,329655,,,,,,,
"1975-06-24 00:00:00",685819,643976,325297,,,,,,,
"1975-06-25 00:00:00",584785,597726,338928,,,,,,,
"1975-06-26 00:00:00",630381,600257,323025,,,,,,,
"1975-06-27 00:00:00",653543,573227,336506,,,,,,,
"1975-06-28 00:00:00",645297,587720,353889,,,,,,,
"1975-06-29 00:00:00",679515,672985,356724,,,,,,,
"1975-06-30 00:00:00",731384,686585,334678,,,,,,,
"1975-07-01 00:00:00",698277,676972,331963,,,,,,,
"1975-07-02 00:00:00",669920,627876,327914,,,,,,,
"1975-07-03 00:00:00",654147,606328,319467,,,,,,,
"1975-07-04 00:00:00",631040,616435,331501,,,,,,,
"1975-07-05 00:00:00",633023,626295,340755,,,,,,,
"1975-07-06 00:00:00",695608,640398,352057,,,,,,,
"1975-07-07 00:00:00",779866,671699,334238,,,,,,,
"1975-07-08 00:00:00",762186,644153,325510,,,,,,,
"1975-07-09 00:00:00",714087,582008,333232,,,,,,,
"1975-07-10 00:00:00",677102,578734,329678,,,,,,,
"1975-07-11 00:00:00",675936,585699,327928,,,,,,,
"1975-07-12 00:00:00",688226,571844,334909,,,,,,,
"1975-07-13 00:00:00",726421,638187,341334,,,,,,,
"1975-07-14 00:00:00",804664,674462,323385,,,,,,,
"1975-07-15 00:00:00",796605,631236,317847,,,,,,,
"1975-07-16 00:00:00",724212,566908,314804,,,,,,,
"1975-07-17 00:00:00",730332,571364,308773,,,,,,,
"1975-07-18 00:00:00",735642,609941,316399,,,,,,,
"1975-07-19 00:00:00",735486,579562,322394,,,,,,,
"1975-07-20 00:00:00",734448,622953,328241,,,,,,,
"1975-07-21 00:00:00",840712,660359,315719,,,,,,,
"1975-07-22 00:00:00",839729,624754,315107,,,,,,,
"1975-07-23 00:00:00",766446,549112,344860,,,,,,,
"1975-07-24 00:00:00",762357,548653,330828,,,,,,,
"1975-07-25 00:00:00",881256,540552,321048,,,,,,,
"1975-07-26 00:00:00",829519,540695,331041,,,,,,,
"1975-07-27 00:00:00",830562,612997,339041,,,,,,,
"1975-07-28 00:00:00",905794,634880,320596,,,,,,,
"1975-07-29 00:00:00",913496,612211,316829,,,,,,,
"1975-07-30 00:00:00",810070,529982,315497,,,,,,,
"1975-07-31 00:00:00",809825,528422,308568,,,,,,,
"1975-08-01 00:00:00",796298,527812,316331,,,,,,,
"1975-08-02 00:00:00",807572,523792,328779,,,,,,,
"1975-08-03 00:00:00",836728,567442,337950,,,,,,,
"1975-08-04 00:00:00",911025,593672,319771,,,,,,,
"1975-08-05 00:00:00",930430,583809,319274,,,,,,,
"1975-08-06 00:00:00",859462,535668,339985,,,,,,,
"1975-08-07 00:00:00",853919,524781,338416,,,,,,,
"1975-08-08 00:00:00",851888,553566,344828,,,,,,,
"1975-08-09 00:00:00",797211,545064,352115,,,,,,,
"1975-08-10 00:00:00",880281,589158,356738,,,,,,,
"1975-08-11 00:00:00",949294,544396,341752,,,,,,,
"1975-08-12 00:00:00",956229,522474,338634,,,,,,,
"1975-08-13 00:00:00",867809,510461,341210,,,,,,,
"1975-08-14 00:00:00",862613,481121,339965,,,,,,,
"1975-08-15 00:00:00",846470,493898,336882,,,,,,,
"1975-08-16 00:00:00",854303,478398,337209,,,,,,,
"1975-08-17 00:00:00",882742,515858,351024,,,,,,,
"1975-08-18 00:00:00",969099,523827,336931,,,,,,,
"1975-08-19 00:00:00",983435,502355,328121,,,,,,,
"1975-08-20 00:00:00",907124,442875,396472,,,,,,,
"1975-08-21 00:00:00",917479,441873,378657,,,,,,,
"1975-08-22 00:00:00",873952,442723,374904,,,,,,,
"1975-08-23 00:00:00",812740,449917,377452,,,,,,,
"1975-08-24 00:00:00",895799,486166,385982,,,,,,,
"1975-08-25 00:00:00",1000447,501226,381205,,,,,,,
"1975-08-26 00:00:00",1007840,485242,362465,,,,,,,
"1975-08-27 00:00:00",926692,446893,371013,,,,,,,
"1975-08-28 00:00:00",894932,437164,379636,,,,,,,
"1975-08-29 00:00:00",967011,427398,371173,,,,,,,
"1975-08-30 00:00:00",939457,421633,375559,,,,,,,
"1975-08-31 00:00:00",969484,461568,383800,,,,,,,
"1975-09-01 00:00:00",1045353,487714,376440,,,,,,,
"1975-09-02 00:00:00",1028866,492181,344886,,,,,,,
"1975-09-03 00:00:00",942503,443309,384368,,,,,,,
"1975-09-04 00:00:00",923610,428943,373171,,,,,,,
"1975-09-05 00:00:00",923760,431212,378990,,,,,,,
"1975-09-06 00:00:00",901416,429449,385754,,,,,,,
"1975-09-07 00:00:00",945718,444255,398511,,,,,,,
"1975-09-08 00:00:00",1025678,465955,384656,,,,,,,
"1975-09-09 00:00:00",1004180,473796,386348,,,,,,,
"1975-09-10 00:00:00",913647,455403,398125,,,,,,,
"1975-09-11 00:00:00",916534,435923,381609,,,,,,,
"1975-09-12 00:00:00",912918,401273,391871,,,,,,,
"1975-09-13 00:00:00",920142,406918,393836,,,,,,,
"1975-09-14 00:00:00",934521,436659,398588,,,,,,,
"1975-09-15 00:00:00",1014569,454436,384162,,,,,,,
"1975-09-16 00:00:00",1009405,443751,378035,,,,,,,
"1975-09-17 00:00:00",936503,400741,395178,,,,,,,
"1975-09-18 00:00:00",921362,416641,389866,,,,,,,
"1975-09-19 00:00:00",921260,374213,399107,,,,,,,
"1975-09-20 00:00:00",896612,386331,410787,,,,,,,
"1975-09-21 00:00:00",915183,422768,415099,,,,,,,
"1975-09-22 00:00:00",1008098,435667,399623,,,,,,,
"1975-09-23 00:00:00",1001512,423090,394715,,,,,,,
"1975-09-24 00:00:00",917982,386353,392086,,,,,,,
"1975-09-25 00:00:00",889058,381411,386236,,,,,,,
"1975-09-26 00:00:00",921478,386297,384189,,,,,,,
"1975-09-27 00:00:00",914394,378731,396268,,,,,,,
"1975-09-28 00:00:00",913854,410765,407593,,,,,,,
"1975-09-29 00:00:00",939918,424847,385121,,,,,,,
"1975-09-30 00:00:00",909135,416185,370462,,,,,,,
"1975-10-01 00:00:00",887825,397327,388630,,,,,,,
"1975-10-02 00:00:00",881145,386506,378158,,,,,,,
"1975-10-03 00:00:00",872107,382180,386200,,,,,,,
"1975-10-04 00:00:00",882437,387091,400528,,,,,,,
"1975-10-05 00:00:00",923065,406335,402587,,,,,,,
"1975-10-06 00:00:00",970128,404882,382200,,,,,,,
"1975-10-07 00:00:00",973544,420441,371839,,,,,,,
"1975-10-08 00:00:00",870901,411336,399835,,,,,,,
"1975-10-09 00:00:00",855360,403800,365212,,,,,,,
"1975-10-10 00:00:00",819524,391231,336566,,,,,,,
"1975-10-11 00:00:00",807477,414384,354407,,,,,,,
"1975-10-12 00:00:00",872612,401912,360261,,,,,,,
"1975-10-13 00:00:00",888837,398415,350656,,,,,,,
"1975-10-14 00:00:00",887397,422310,349369,,,,,,,
"1975-10-15 00:00:00",826748,400075,346044,,,,,,,
"1975-10-16 00:00:00",811503,401950,362797,,,,,,,
